TwoTheta,Counts,Starch
41.809,2127,Tapioca
41.788,2078,Tapioca
41.767,2080,Tapioca
41.745,2017,Tapioca
41.724,2096,Tapioca
41.703,2035,Tapioca
41.682,2128,Tapioca
41.661,2121,Tapioca
41.64,2091,Tapioca
41.619,2034,Tapioca
41.597,2102,Tapioca
41.576,2108,Tapioca
41.555,2118,Tapioca
41.534,2089,Tapioca
41.513,2105,Tapioca
41.492,2056,Tapioca
41.471,2099,Tapioca
41.449,2078,Tapioca
41.428,2111,Tapioca
41.407,2149,Tapioca
41.386,2063,Tapioca
41.365,2078,Tapioca
41.344,2080,Tapioca
41.323,2140,Tapioca
41.301,2049,Tapioca
41.28,2163,Tapioca
41.259,2114,Tapioca
41.238,2162,Tapioca
41.217,2091,Tapioca
41.196,2143,Tapioca
41.175,2154,Tapioca
41.153,2181,Tapioca
41.132,2120,Tapioca
41.111,2204,Tapioca
41.09,2021,Tapioca
41.069,2174,Tapioca
41.048,2086,Tapioca
41.027,2053,Tapioca
41.005,2203,Tapioca
40.984,2130,Tapioca
40.963,2088,Tapioca
40.942,2087,Tapioca
40.921,2082,Tapioca
40.9,2148,Tapioca
40.879,2269,Tapioca
40.857,2144,Tapioca
40.836,2205,Tapioca
40.815,2151,Tapioca
40.794,2204,Tapioca
40.773,2186,Tapioca
40.752,2165,Tapioca
40.731,2177,Tapioca
40.709,2174,Tapioca
40.688,2249,Tapioca
40.667,2220,Tapioca
40.646,2154,Tapioca
40.625,2174,Tapioca
40.604,2157,Tapioca
40.583,2140,Tapioca
40.561,2137,Tapioca
40.54,2262,Tapioca
40.519,2280,Tapioca
40.498,2189,Tapioca
40.477,2225,Tapioca
40.456,2233,Tapioca
40.435,2221,Tapioca
40.413,2246,Tapioca
40.392,2264,Tapioca
40.371,2284,Tapioca
40.35,2237,Tapioca
40.329,2279,Tapioca
40.308,2325,Tapioca
40.287,2250,Tapioca
40.265,2228,Tapioca
40.244,2300,Tapioca
40.223,2262,Tapioca
40.202,2338,Tapioca
40.181,2267,Tapioca
40.16,2243,Tapioca
40.139,2315,Tapioca
40.117,2255,Tapioca
40.096,2380,Tapioca
40.075,2294,Tapioca
40.054,2359,Tapioca
40.033,2422,Tapioca
40.012,2306,Tapioca
39.991,2303,Tapioca
39.969,2266,Tapioca
39.948,2361,Tapioca
39.927,2294,Tapioca
39.906,2347,Tapioca
39.885,2346,Tapioca
39.864,2263,Tapioca
39.843,2320,Tapioca
39.821,2302,Tapioca
39.8,2347,Tapioca
39.779,2270,Tapioca
39.758,2437,Tapioca
39.737,2409,Tapioca
39.716,2390,Tapioca
39.695,2393,Tapioca
39.673,2314,Tapioca
39.652,2396,Tapioca
39.631,2476,Tapioca
39.61,2408,Tapioca
39.589,2407,Tapioca
39.568,2501,Tapioca
39.547,2455,Tapioca
39.525,2419,Tapioca
39.504,2434,Tapioca
39.483,2445,Tapioca
39.462,2516,Tapioca
39.441,2420,Tapioca
39.42,2492,Tapioca
39.399,2447,Tapioca
39.377,2431,Tapioca
39.356,2434,Tapioca
39.335,2490,Tapioca
39.314,2497,Tapioca
39.293,2520,Tapioca
39.272,2538,Tapioca
39.251,2507,Tapioca
39.229,2560,Tapioca
39.208,2508,Tapioca
39.187,2527,Tapioca
39.166,2575,Tapioca
39.145,2593,Tapioca
39.124,2476,Tapioca
39.103,2577,Tapioca
39.081,2558,Tapioca
39.06,2524,Tapioca
39.039,2539,Tapioca
39.018,2555,Tapioca
38.997,2538,Tapioca
38.976,2505,Tapioca
38.955,2541,Tapioca
38.933,2709,Tapioca
38.912,2586,Tapioca
38.891,2678,Tapioca
38.87,2677,Tapioca
38.849,2616,Tapioca
38.828,2668,Tapioca
38.807,2654,Tapioca
38.785,2654,Tapioca
38.764,2603,Tapioca
38.743,2662,Tapioca
38.722,2648,Tapioca
38.701,2603,Tapioca
38.68,2691,Tapioca
38.659,2708,Tapioca
38.637,2570,Tapioca
38.616,2668,Tapioca
38.595,2722,Tapioca
38.574,2767,Tapioca
38.553,2673,Tapioca
38.532,2763,Tapioca
38.511,2779,Tapioca
38.489,2647,Tapioca
38.468,2645,Tapioca
38.447,2626,Tapioca
38.426,2734,Tapioca
38.405,2636,Tapioca
38.384,2800,Tapioca
38.363,2675,Tapioca
38.341,2642,Tapioca
38.32,2671,Tapioca
38.299,2724,Tapioca
38.278,2667,Tapioca
38.257,2732,Tapioca
38.236,2627,Tapioca
38.215,2709,Tapioca
38.193,2766,Tapioca
38.172,2706,Tapioca
38.151,2678,Tapioca
38.13,2703,Tapioca
38.109,2650,Tapioca
38.088,2707,Tapioca
38.067,2683,Tapioca
38.046,2720,Tapioca
38.024,2785,Tapioca
38.003,2711,Tapioca
37.982,2676,Tapioca
37.961,2667,Tapioca
37.94,2670,Tapioca
37.919,2712,Tapioca
37.898,2670,Tapioca
37.876,2622,Tapioca
37.855,2629,Tapioca
37.834,2637,Tapioca
37.813,2618,Tapioca
37.792,2724,Tapioca
37.771,2632,Tapioca
37.75,2684,Tapioca
37.728,2676,Tapioca
37.707,2610,Tapioca
37.686,2659,Tapioca
37.665,2672,Tapioca
37.644,2633,Tapioca
37.623,2654,Tapioca
37.602,2694,Tapioca
37.58,2666,Tapioca
37.559,2689,Tapioca
37.538,2590,Tapioca
37.517,2632,Tapioca
37.496,2713,Tapioca
37.475,2621,Tapioca
37.454,2633,Tapioca
37.432,2633,Tapioca
37.411,2569,Tapioca
37.39,2655,Tapioca
37.369,2688,Tapioca
37.348,2646,Tapioca
37.327,2594,Tapioca
37.306,2693,Tapioca
37.284,2693,Tapioca
37.263,2554,Tapioca
37.242,2676,Tapioca
37.221,2640,Tapioca
37.2,2695,Tapioca
37.179,2584,Tapioca
37.158,2726,Tapioca
37.136,2586,Tapioca
37.115,2527,Tapioca
37.094,2615,Tapioca
37.073,2651,Tapioca
37.052,2555,Tapioca
37.031,2574,Tapioca
37.01,2644,Tapioca
36.988,2663,Tapioca
36.967,2620,Tapioca
36.946,2705,Tapioca
36.925,2683,Tapioca
36.904,2597,Tapioca
36.883,2628,Tapioca
36.862,2602,Tapioca
36.84,2679,Tapioca
36.819,2671,Tapioca
36.798,2727,Tapioca
36.777,2646,Tapioca
36.756,2614,Tapioca
36.735,2664,Tapioca
36.714,2757,Tapioca
36.692,2631,Tapioca
36.671,2684,Tapioca
36.65,2611,Tapioca
36.629,2738,Tapioca
36.608,2755,Tapioca
36.587,2698,Tapioca
36.566,2691,Tapioca
36.544,2646,Tapioca
36.523,2644,Tapioca
36.502,2749,Tapioca
36.481,2762,Tapioca
36.46,2631,Tapioca
36.439,2719,Tapioca
36.418,2775,Tapioca
36.396,2690,Tapioca
36.375,2747,Tapioca
36.354,2702,Tapioca
36.333,2687,Tapioca
36.312,2589,Tapioca
36.291,2733,Tapioca
36.27,2653,Tapioca
36.248,2685,Tapioca
36.227,2759,Tapioca
36.206,2789,Tapioca
36.185,2651,Tapioca
36.164,2652,Tapioca
36.143,2653,Tapioca
36.122,2770,Tapioca
36.1,2789,Tapioca
36.079,2707,Tapioca
36.058,2743,Tapioca
36.037,2729,Tapioca
36.016,2733,Tapioca
35.995,2779,Tapioca
35.974,2739,Tapioca
35.952,2706,Tapioca
35.931,2715,Tapioca
35.91,2672,Tapioca
35.889,2660,Tapioca
35.868,2762,Tapioca
35.847,2706,Tapioca
35.826,2716,Tapioca
35.804,2825,Tapioca
35.783,2676,Tapioca
35.762,2692,Tapioca
35.741,2838,Tapioca
35.72,2713,Tapioca
35.699,2805,Tapioca
35.678,2725,Tapioca
35.656,2715,Tapioca
35.635,2738,Tapioca
35.614,2758,Tapioca
35.593,2593,Tapioca
35.572,2665,Tapioca
35.551,2722,Tapioca
35.53,2811,Tapioca
35.508,2706,Tapioca
35.487,2716,Tapioca
35.466,2754,Tapioca
35.445,2777,Tapioca
35.424,2669,Tapioca
35.403,2732,Tapioca
35.382,2781,Tapioca
35.36,2656,Tapioca
35.339,2740,Tapioca
35.318,2838,Tapioca
35.297,2839,Tapioca
35.276,2698,Tapioca
35.255,2683,Tapioca
35.234,2755,Tapioca
35.212,2751,Tapioca
35.191,2782,Tapioca
35.17,2704,Tapioca
35.149,2810,Tapioca
35.128,2826,Tapioca
35.107,2791,Tapioca
35.086,2850,Tapioca
35.064,2809,Tapioca
35.043,2821,Tapioca
35.022,2845,Tapioca
35.001,2788,Tapioca
34.98,2798,Tapioca
34.959,2926,Tapioca
34.938,2788,Tapioca
34.916,2742,Tapioca
34.895,2784,Tapioca
34.874,2946,Tapioca
34.853,2840,Tapioca
34.832,2771,Tapioca
34.811,2802,Tapioca
34.79,2804,Tapioca
34.768,2884,Tapioca
34.747,2862,Tapioca
34.726,2810,Tapioca
34.705,2855,Tapioca
34.684,2853,Tapioca
34.663,2903,Tapioca
34.642,2878,Tapioca
34.62,2879,Tapioca
34.599,2776,Tapioca
34.578,2939,Tapioca
34.557,2877,Tapioca
34.536,2846,Tapioca
34.515,3046,Tapioca
34.494,3037,Tapioca
34.472,2907,Tapioca
34.451,2890,Tapioca
34.43,2882,Tapioca
34.409,2897,Tapioca
34.388,2931,Tapioca
34.367,2948,Tapioca
34.346,3022,Tapioca
34.324,3029,Tapioca
34.303,3040,Tapioca
34.282,2902,Tapioca
34.261,2955,Tapioca
34.24,3067,Tapioca
34.219,2974,Tapioca
34.198,2960,Tapioca
34.176,3042,Tapioca
34.155,2866,Tapioca
34.134,3023,Tapioca
34.113,3082,Tapioca
34.092,2961,Tapioca
34.071,3024,Tapioca
34.05,2966,Tapioca
34.028,3040,Tapioca
34.007,3134,Tapioca
33.986,3022,Tapioca
33.965,3067,Tapioca
33.944,2985,Tapioca
33.923,2993,Tapioca
33.902,3113,Tapioca
33.88,3069,Tapioca
33.859,3069,Tapioca
33.838,3031,Tapioca
33.817,3169,Tapioca
33.796,3087,Tapioca
33.775,3040,Tapioca
33.754,3152,Tapioca
33.732,3041,Tapioca
33.711,3161,Tapioca
33.69,3176,Tapioca
33.669,3095,Tapioca
33.648,2995,Tapioca
33.627,3064,Tapioca
33.606,3130,Tapioca
33.584,3069,Tapioca
33.563,3066,Tapioca
33.542,3091,Tapioca
33.521,3095,Tapioca
33.5,3079,Tapioca
33.479,3182,Tapioca
33.458,3142,Tapioca
33.436,3205,Tapioca
33.415,3131,Tapioca
33.394,3122,Tapioca
33.373,3124,Tapioca
33.352,3072,Tapioca
33.331,3125,Tapioca
33.31,3227,Tapioca
33.288,3065,Tapioca
33.267,3102,Tapioca
33.246,3150,Tapioca
33.225,2983,Tapioca
33.204,3149,Tapioca
33.183,3111,Tapioca
33.162,3171,Tapioca
33.14,3083,Tapioca
33.119,3202,Tapioca
33.098,3033,Tapioca
33.077,3178,Tapioca
33.056,3099,Tapioca
33.035,3055,Tapioca
33.014,3085,Tapioca
32.992,3220,Tapioca
32.971,3180,Tapioca
32.95,3167,Tapioca
32.929,3096,Tapioca
32.908,3128,Tapioca
32.887,3101,Tapioca
32.866,2993,Tapioca
32.844,3105,Tapioca
32.823,3105,Tapioca
32.802,3233,Tapioca
32.781,3085,Tapioca
32.76,3107,Tapioca
32.739,3149,Tapioca
32.718,3190,Tapioca
32.696,3091,Tapioca
32.675,3078,Tapioca
32.654,3094,Tapioca
32.633,3077,Tapioca
32.612,3112,Tapioca
32.591,3072,Tapioca
32.57,3097,Tapioca
32.548,3129,Tapioca
32.527,3163,Tapioca
32.506,3210,Tapioca
32.485,3111,Tapioca
32.464,3072,Tapioca
32.443,3088,Tapioca
32.422,3039,Tapioca
32.4,3089,Tapioca
32.379,3057,Tapioca
32.358,3116,Tapioca
32.337,3149,Tapioca
32.316,3192,Tapioca
32.295,3204,Tapioca
32.274,3102,Tapioca
32.252,3148,Tapioca
32.231,3127,Tapioca
32.21,3046,Tapioca
32.189,3048,Tapioca
32.168,3115,Tapioca
32.147,3157,Tapioca
32.126,3059,Tapioca
32.105,3107,Tapioca
32.083,3103,Tapioca
32.062,2911,Tapioca
32.041,3173,Tapioca
32.02,3084,Tapioca
31.999,3103,Tapioca
31.978,3154,Tapioca
31.957,3055,Tapioca
31.935,3072,Tapioca
31.914,3140,Tapioca
31.893,3025,Tapioca
31.872,3093,Tapioca
31.851,3058,Tapioca
31.83,3055,Tapioca
31.809,2934,Tapioca
31.787,3075,Tapioca
31.766,3100,Tapioca
31.745,3107,Tapioca
31.724,3055,Tapioca
31.703,3051,Tapioca
31.682,3058,Tapioca
31.661,3079,Tapioca
31.639,3000,Tapioca
31.618,3020,Tapioca
31.597,3132,Tapioca
31.576,3106,Tapioca
31.555,3116,Tapioca
31.534,3140,Tapioca
31.513,3072,Tapioca
31.491,3084,Tapioca
31.47,3107,Tapioca
31.449,3048,Tapioca
31.428,3093,Tapioca
31.407,3128,Tapioca
31.386,3232,Tapioca
31.365,3135,Tapioca
31.343,3192,Tapioca
31.322,3236,Tapioca
31.301,3156,Tapioca
31.28,3108,Tapioca
31.259,3263,Tapioca
31.238,3213,Tapioca
31.217,3132,Tapioca
31.195,3230,Tapioca
31.174,3245,Tapioca
31.153,3232,Tapioca
31.132,3156,Tapioca
31.111,3259,Tapioca
31.09,3192,Tapioca
31.069,3201,Tapioca
31.047,3230,Tapioca
31.026,3168,Tapioca
31.005,3283,Tapioca
30.984,3218,Tapioca
30.963,3215,Tapioca
30.942,3231,Tapioca
30.921,3357,Tapioca
30.899,3213,Tapioca
30.878,3275,Tapioca
30.857,3203,Tapioca
30.836,3197,Tapioca
30.815,3175,Tapioca
30.794,3220,Tapioca
30.773,3223,Tapioca
30.751,3178,Tapioca
30.73,3357,Tapioca
30.709,3225,Tapioca
30.688,3273,Tapioca
30.667,3289,Tapioca
30.646,3290,Tapioca
30.625,3261,Tapioca
30.603,3288,Tapioca
30.582,3155,Tapioca
30.561,3235,Tapioca
30.54,3235,Tapioca
30.519,3369,Tapioca
30.498,3150,Tapioca
30.477,3320,Tapioca
30.455,3318,Tapioca
30.434,3357,Tapioca
30.413,3232,Tapioca
30.392,3402,Tapioca
30.371,3282,Tapioca
30.35,3292,Tapioca
30.329,3300,Tapioca
30.307,3342,Tapioca
30.286,3218,Tapioca
30.265,3249,Tapioca
30.244,3269,Tapioca
30.223,3270,Tapioca
30.202,3286,Tapioca
30.181,3324,Tapioca
30.159,3370,Tapioca
30.138,3336,Tapioca
30.117,3222,Tapioca
30.096,3250,Tapioca
30.075,3290,Tapioca
30.054,3167,Tapioca
30.033,3377,Tapioca
30.011,3265,Tapioca
29.99,3165,Tapioca
29.969,3210,Tapioca
29.948,3341,Tapioca
29.927,3198,Tapioca
29.906,3181,Tapioca
29.885,3130,Tapioca
29.863,3169,Tapioca
29.842,3145,Tapioca
29.821,3166,Tapioca
29.8,3253,Tapioca
29.779,3181,Tapioca
29.758,3224,Tapioca
29.737,3092,Tapioca
29.715,3186,Tapioca
29.694,3184,Tapioca
29.673,3155,Tapioca
29.652,3032,Tapioca
29.631,3169,Tapioca
29.61,3292,Tapioca
29.589,3145,Tapioca
29.567,3256,Tapioca
29.546,3117,Tapioca
29.525,3086,Tapioca
29.504,3113,Tapioca
29.483,3109,Tapioca
29.462,3119,Tapioca
29.441,3061,Tapioca
29.419,3123,Tapioca
29.398,3157,Tapioca
29.377,3158,Tapioca
29.356,3106,Tapioca
29.335,3122,Tapioca
29.314,3140,Tapioca
29.293,3222,Tapioca
29.271,3130,Tapioca
29.25,3222,Tapioca
29.229,3195,Tapioca
29.208,3154,Tapioca
29.187,3099,Tapioca
29.166,3192,Tapioca
29.145,3159,Tapioca
29.123,3183,Tapioca
29.102,3158,Tapioca
29.081,3232,Tapioca
29.06,3123,Tapioca
29.039,3183,Tapioca
29.018,3227,Tapioca
28.997,3233,Tapioca
28.975,3202,Tapioca
28.954,3211,Tapioca
28.933,3319,Tapioca
28.912,3133,Tapioca
28.891,3126,Tapioca
28.87,3200,Tapioca
28.849,3184,Tapioca
28.827,3201,Tapioca
28.806,3227,Tapioca
28.785,3150,Tapioca
28.764,3127,Tapioca
28.743,3171,Tapioca
28.722,3198,Tapioca
28.701,3150,Tapioca
28.679,3207,Tapioca
28.658,3105,Tapioca
28.637,3132,Tapioca
28.616,3099,Tapioca
28.595,3157,Tapioca
28.574,3232,Tapioca
28.553,3181,Tapioca
28.531,3140,Tapioca
28.51,3193,Tapioca
28.489,3147,Tapioca
28.468,3087,Tapioca
28.447,3190,Tapioca
28.426,3054,Tapioca
28.405,3075,Tapioca
28.383,3061,Tapioca
28.362,3099,Tapioca
28.341,3191,Tapioca
28.32,3168,Tapioca
28.299,3043,Tapioca
28.278,3040,Tapioca
28.257,3108,Tapioca
28.235,3093,Tapioca
28.214,3156,Tapioca
28.193,3131,Tapioca
28.172,3242,Tapioca
28.151,3100,Tapioca
28.13,3149,Tapioca
28.109,3168,Tapioca
28.087,3152,Tapioca
28.066,3166,Tapioca
28.045,3139,Tapioca
28.024,3156,Tapioca
28.003,3079,Tapioca
27.982,3207,Tapioca
27.961,3050,Tapioca
27.939,3153,Tapioca
27.918,3235,Tapioca
27.897,3179,Tapioca
27.876,3147,Tapioca
27.855,3248,Tapioca
27.834,3117,Tapioca
27.813,3222,Tapioca
27.791,3153,Tapioca
27.77,3121,Tapioca
27.749,3176,Tapioca
27.728,3147,Tapioca
27.707,3183,Tapioca
27.686,3159,Tapioca
27.665,3182,Tapioca
27.643,3129,Tapioca
27.622,3153,Tapioca
27.601,3168,Tapioca
27.58,3229,Tapioca
27.559,3280,Tapioca
27.538,3177,Tapioca
27.517,3137,Tapioca
27.495,3273,Tapioca
27.474,3181,Tapioca
27.453,3235,Tapioca
27.432,3238,Tapioca
27.411,3232,Tapioca
27.39,3199,Tapioca
27.369,3279,Tapioca
27.347,3244,Tapioca
27.326,3284,Tapioca
27.305,3247,Tapioca
27.284,3342,Tapioca
27.263,3294,Tapioca
27.242,3258,Tapioca
27.221,3284,Tapioca
27.199,3253,Tapioca
27.178,3160,Tapioca
27.157,3412,Tapioca
27.136,3318,Tapioca
27.115,3368,Tapioca
27.094,3313,Tapioca
27.073,3397,Tapioca
27.051,3483,Tapioca
27.03,3397,Tapioca
27.009,3387,Tapioca
26.988,3322,Tapioca
26.967,3511,Tapioca
26.946,3403,Tapioca
26.925,3395,Tapioca
26.903,3440,Tapioca
26.882,3432,Tapioca
26.861,3585,Tapioca
26.84,3557,Tapioca
26.819,3591,Tapioca
26.798,3623,Tapioca
26.777,3526,Tapioca
26.755,3509,Tapioca
26.734,3624,Tapioca
26.713,3564,Tapioca
26.692,3690,Tapioca
26.671,3631,Tapioca
26.65,3654,Tapioca
26.629,3643,Tapioca
26.607,3715,Tapioca
26.586,3618,Tapioca
26.565,3643,Tapioca
26.544,3706,Tapioca
26.523,3738,Tapioca
26.502,3665,Tapioca
26.481,3696,Tapioca
26.459,3544,Tapioca
26.438,3642,Tapioca
26.417,3638,Tapioca
26.396,3689,Tapioca
26.375,3738,Tapioca
26.354,3726,Tapioca
26.333,3769,Tapioca
26.311,3703,Tapioca
26.29,3689,Tapioca
26.269,3662,Tapioca
26.248,3689,Tapioca
26.227,3628,Tapioca
26.206,3771,Tapioca
26.185,3760,Tapioca
26.163,3748,Tapioca
26.142,3733,Tapioca
26.121,3710,Tapioca
26.1,3772,Tapioca
26.079,3644,Tapioca
26.058,3755,Tapioca
26.037,3650,Tapioca
26.016,3747,Tapioca
25.994,3712,Tapioca
25.973,3572,Tapioca
25.952,3672,Tapioca
25.931,3587,Tapioca
25.91,3625,Tapioca
25.889,3787,Tapioca
25.868,3620,Tapioca
25.846,3692,Tapioca
25.825,3610,Tapioca
25.804,3683,Tapioca
25.783,3680,Tapioca
25.762,3746,Tapioca
25.741,3745,Tapioca
25.72,3704,Tapioca
25.698,3744,Tapioca
25.677,3640,Tapioca
25.656,3658,Tapioca
25.635,3711,Tapioca
25.614,3712,Tapioca
25.593,3785,Tapioca
25.572,3695,Tapioca
25.55,3771,Tapioca
25.529,3884,Tapioca
25.508,3874,Tapioca
25.487,3824,Tapioca
25.466,3744,Tapioca
25.445,3746,Tapioca
25.424,3753,Tapioca
25.402,3789,Tapioca
25.381,3786,Tapioca
25.36,3868,Tapioca
25.339,3927,Tapioca
25.318,3860,Tapioca
25.297,3866,Tapioca
25.276,3948,Tapioca
25.254,3803,Tapioca
25.233,3954,Tapioca
25.212,3968,Tapioca
25.191,3969,Tapioca
25.17,3956,Tapioca
25.149,3992,Tapioca
25.128,3989,Tapioca
25.106,4142,Tapioca
25.085,4117,Tapioca
25.064,3920,Tapioca
25.043,4063,Tapioca
25.022,4042,Tapioca
25.001,4097,Tapioca
24.98,4096,Tapioca
24.958,4042,Tapioca
24.937,4057,Tapioca
24.916,4066,Tapioca
24.895,4091,Tapioca
24.874,4164,Tapioca
24.853,4149,Tapioca
24.832,4189,Tapioca
24.81,4253,Tapioca
24.789,4246,Tapioca
24.768,4242,Tapioca
24.747,4281,Tapioca
24.726,4289,Tapioca
24.705,4300,Tapioca
24.684,4398,Tapioca
24.662,4357,Tapioca
24.641,4497,Tapioca
24.62,4365,Tapioca
24.599,4334,Tapioca
24.578,4464,Tapioca
24.557,4498,Tapioca
24.536,4573,Tapioca
24.514,4589,Tapioca
24.493,4557,Tapioca
24.472,4551,Tapioca
24.451,4650,Tapioca
24.43,4661,Tapioca
24.409,4773,Tapioca
24.388,4885,Tapioca
24.366,4890,Tapioca
24.345,4877,Tapioca
24.324,4728,Tapioca
24.303,4843,Tapioca
24.282,4796,Tapioca
24.261,4897,Tapioca
24.24,4905,Tapioca
24.218,4987,Tapioca
24.197,4989,Tapioca
24.176,4991,Tapioca
24.155,5053,Tapioca
24.134,4917,Tapioca
24.113,5070,Tapioca
24.092,5041,Tapioca
24.07,5192,Tapioca
24.049,5006,Tapioca
24.028,5189,Tapioca
24.007,5335,Tapioca
23.986,5245,Tapioca
23.965,5270,Tapioca
23.944,5265,Tapioca
23.922,5289,Tapioca
23.901,5317,Tapioca
23.88,5243,Tapioca
23.859,5325,Tapioca
23.838,5538,Tapioca
23.817,5447,Tapioca
23.796,5427,Tapioca
23.774,5536,Tapioca
23.753,5502,Tapioca
23.732,5523,Tapioca
23.711,5520,Tapioca
23.69,5588,Tapioca
23.669,5757,Tapioca
23.648,5799,Tapioca
23.626,5767,Tapioca
23.605,5756,Tapioca
23.584,5834,Tapioca
23.563,5930,Tapioca
23.542,5847,Tapioca
23.521,5842,Tapioca
23.5,5872,Tapioca
23.478,5989,Tapioca
23.457,6031,Tapioca
23.436,5950,Tapioca
23.415,6005,Tapioca
23.394,6080,Tapioca
23.373,6040,Tapioca
23.352,6080,Tapioca
23.33,6253,Tapioca
23.309,6169,Tapioca
23.288,6165,Tapioca
23.267,6304,Tapioca
23.246,6300,Tapioca
23.225,6229,Tapioca
23.204,6414,Tapioca
23.182,6377,Tapioca
23.161,6400,Tapioca
23.14,6585,Tapioca
23.119,6393,Tapioca
23.098,6470,Tapioca
23.077,6594,Tapioca
23.056,6460,Tapioca
23.034,6397,Tapioca
23.013,6461,Tapioca
22.992,6401,Tapioca
22.971,6385,Tapioca
22.95,6429,Tapioca
22.929,6484,Tapioca
22.908,6382,Tapioca
22.886,6389,Tapioca
22.865,6444,Tapioca
22.844,6441,Tapioca
22.823,6502,Tapioca
22.802,6296,Tapioca
22.781,6181,Tapioca
22.76,6337,Tapioca
22.738,6345,Tapioca
22.717,6264,Tapioca
22.696,6220,Tapioca
22.675,6071,Tapioca
22.654,5964,Tapioca
22.633,6061,Tapioca
22.612,6080,Tapioca
22.59,6130,Tapioca
22.569,5929,Tapioca
22.548,5860,Tapioca
22.527,5893,Tapioca
22.506,5926,Tapioca
22.485,5847,Tapioca
22.464,5837,Tapioca
22.442,5776,Tapioca
22.421,5834,Tapioca
22.4,5814,Tapioca
22.379,5620,Tapioca
22.358,5664,Tapioca
22.337,5563,Tapioca
22.316,5551,Tapioca
22.294,5597,Tapioca
22.273,5385,Tapioca
22.252,5483,Tapioca
22.231,5353,Tapioca
22.21,5460,Tapioca
22.189,5360,Tapioca
22.168,5339,Tapioca
22.146,5473,Tapioca
22.125,5364,Tapioca
22.104,5226,Tapioca
22.083,5323,Tapioca
22.062,5459,Tapioca
22.041,5256,Tapioca
22.02,5277,Tapioca
21.998,5205,Tapioca
21.977,5145,Tapioca
21.956,5139,Tapioca
21.935,5093,Tapioca
21.914,5156,Tapioca
21.893,5099,Tapioca
21.872,5294,Tapioca
21.85,5112,Tapioca
21.829,4979,Tapioca
21.808,5184,Tapioca
21.787,5029,Tapioca
21.766,5168,Tapioca
21.745,5169,Tapioca
21.724,5142,Tapioca
21.702,5146,Tapioca
21.681,5208,Tapioca
21.66,5092,Tapioca
21.639,5059,Tapioca
21.618,5147,Tapioca
21.597,5003,Tapioca
21.576,5231,Tapioca
21.554,5168,Tapioca
21.533,5062,Tapioca
21.512,5027,Tapioca
21.491,4997,Tapioca
21.47,5071,Tapioca
21.449,5170,Tapioca
21.428,5089,Tapioca
21.406,5051,Tapioca
21.385,5046,Tapioca
21.364,5015,Tapioca
21.343,5042,Tapioca
21.322,5083,Tapioca
21.301,5225,Tapioca
21.28,5110,Tapioca
21.258,4937,Tapioca
21.237,5094,Tapioca
21.216,5059,Tapioca
21.195,5120,Tapioca
21.174,5096,Tapioca
21.153,5164,Tapioca
21.132,5108,Tapioca
21.11,5206,Tapioca
21.089,5179,Tapioca
21.068,5122,Tapioca
21.047,5177,Tapioca
21.026,5113,Tapioca
21.005,5112,Tapioca
20.984,5176,Tapioca
20.962,5200,Tapioca
20.941,5112,Tapioca
20.92,5130,Tapioca
20.899,5130,Tapioca
20.878,5179,Tapioca
20.857,5194,Tapioca
20.836,5264,Tapioca
20.814,5303,Tapioca
20.793,5245,Tapioca
20.772,5056,Tapioca
20.751,5247,Tapioca
20.73,5261,Tapioca
20.709,5278,Tapioca
20.688,5343,Tapioca
20.666,5279,Tapioca
20.645,5320,Tapioca
20.624,5300,Tapioca
20.603,5232,Tapioca
20.582,5406,Tapioca
20.561,5230,Tapioca
20.54,5388,Tapioca
20.518,5384,Tapioca
20.497,5409,Tapioca
20.476,5409,Tapioca
20.455,5440,Tapioca
20.434,5464,Tapioca
20.413,5601,Tapioca
20.392,5480,Tapioca
20.37,5495,Tapioca
20.349,5599,Tapioca
20.328,5541,Tapioca
20.307,5588,Tapioca
20.286,5806,Tapioca
20.265,5604,Tapioca
20.244,5666,Tapioca
20.222,5659,Tapioca
20.201,5719,Tapioca
20.18,5735,Tapioca
20.159,5820,Tapioca
20.138,5758,Tapioca
20.117,5762,Tapioca
20.096,5743,Tapioca
20.074,5902,Tapioca
20.053,5773,Tapioca
20.032,5786,Tapioca
20.011,5781,Tapioca
19.99,5832,Tapioca
19.969,5898,Tapioca
19.948,5763,Tapioca
19.927,5671,Tapioca
19.905,5731,Tapioca
19.884,5780,Tapioca
19.863,5802,Tapioca
19.842,5941,Tapioca
19.821,5713,Tapioca
19.8,5737,Tapioca
19.779,5769,Tapioca
19.757,5844,Tapioca
19.736,5710,Tapioca
19.715,5651,Tapioca
19.694,5791,Tapioca
19.673,5798,Tapioca
19.652,5652,Tapioca
19.631,5699,Tapioca
19.609,5509,Tapioca
19.588,5716,Tapioca
19.567,5719,Tapioca
19.546,5717,Tapioca
19.525,5713,Tapioca
19.504,5687,Tapioca
19.483,5658,Tapioca
19.461,5528,Tapioca
19.44,5816,Tapioca
19.419,5719,Tapioca
19.398,5773,Tapioca
19.377,5672,Tapioca
19.356,5857,Tapioca
19.335,5707,Tapioca
19.313,5581,Tapioca
19.292,5697,Tapioca
19.271,5843,Tapioca
19.25,5709,Tapioca
19.229,5759,Tapioca
19.208,5634,Tapioca
19.187,5788,Tapioca
19.165,5720,Tapioca
19.144,5813,Tapioca
19.123,5731,Tapioca
