Created as New Dataset,Sample 005 By iruser Date Tuesday, March 24 2026
cm-1,%T
3380.00,54.92
3379.00,54.82
3378.00,54.72
3377.00,54.63
3376.00,54.53
3375.00,54.44
3374.00,54.34
3373.00,54.24
3372.00,54.14
3371.00,54.04
3370.00,53.95
3369.00,53.87
3368.00,53.79
3367.00,53.71
3366.00,53.63
3365.00,53.55
3364.00,53.47
3363.00,53.39
3362.00,53.31
3361.00,53.23
3360.00,53.15
3359.00,53.08
3358.00,53.01
3357.00,52.94
3356.00,52.87
3355.00,52.80
3354.00,52.72
3353.00,52.65
3352.00,52.58
3351.00,52.52
3350.00,52.46
3349.00,52.40
3348.00,52.34
3347.00,52.28
3346.00,52.22
3345.00,52.15
3344.00,52.09
3343.00,52.03
3342.00,51.97
3341.00,51.91
3340.00,51.85
3339.00,51.80
3338.00,51.75
3337.00,51.70
3336.00,51.66
3335.00,51.62
3334.00,51.58
3333.00,51.53
3332.00,51.48
3331.00,51.44
3330.00,51.40
3329.00,51.35
3328.00,51.31
3327.00,51.27
3326.00,51.23
3325.00,51.19
3324.00,51.15
3323.00,51.12
3322.00,51.08
3321.00,51.05
3320.00,51.01
3319.00,50.98
3318.00,50.95
3317.00,50.92
3316.00,50.89
3315.00,50.87
3314.00,50.84
3313.00,50.80
3312.00,50.77
3311.00,50.74
3310.00,50.70
3309.00,50.68
3308.00,50.65
3307.00,50.62
3306.00,50.60
3305.00,50.59
3304.00,50.57
3303.00,50.55
3302.00,50.54
3301.00,50.52
3300.00,50.50
3299.00,50.48
3298.00,50.46
3297.00,50.44
3296.00,50.42
3295.00,50.40
3294.00,50.39
3293.00,50.38
3292.00,50.37
3291.00,50.37
3290.00,50.36
3289.00,50.35
3288.00,50.34
3287.00,50.33
3286.00,50.32
3285.00,50.32
3284.00,50.31
3283.00,50.31
3282.00,50.30
3281.00,50.30
3280.00,50.30
3279.00,50.29
3278.00,50.29
3277.00,50.29
3276.00,50.28
3275.00,50.28
3274.00,50.28
3273.00,50.29
3272.00,50.29
3271.00,50.30
3270.00,50.32
3269.00,50.33
3268.00,50.35
3267.00,50.36
3266.00,50.38
3265.00,50.39
3264.00,50.41
3263.00,50.42
3262.00,50.44
3261.00,50.46
3260.00,50.48
3259.00,50.50
3258.00,50.53
3257.00,50.55
3256.00,50.57
3255.00,50.60
3254.00,50.63
3253.00,50.66
3252.00,50.69
3251.00,50.72
3250.00,50.75
3249.00,50.78
3248.00,50.82
3247.00,50.86
3246.00,50.90
3245.00,50.95
3244.00,50.99
3243.00,51.04
3242.00,51.09
3241.00,51.14
3240.00,51.19
3239.00,51.24
3238.00,51.29
3237.00,51.34
3236.00,51.39
3235.00,51.44
3234.00,51.50
3233.00,51.56
3232.00,51.63
3231.00,51.69
3230.00,51.76
3229.00,51.83
3228.00,51.90
3227.00,51.97
3226.00,52.04
3225.00,52.11
3224.00,52.19
3223.00,52.27
3222.00,52.35
3221.00,52.43
3220.00,52.52
3219.00,52.61
3218.00,52.70
3217.00,52.79
3216.00,52.87
3215.00,52.96
3214.00,53.05
3213.00,53.14
3212.00,53.24
3211.00,53.35
3210.00,53.45
3209.00,53.55
3208.00,53.65
3207.00,53.75
3206.00,53.85
3205.00,53.96
3204.00,54.07
3203.00,54.19
3202.00,54.30
3201.00,54.42
3200.00,54.54
3199.00,54.66
3198.00,54.77
3197.00,54.89
3196.00,55.02
3195.00,55.14
3194.00,55.27
3193.00,55.40
3192.00,55.52
3191.00,55.65
3190.00,55.78
3189.00,55.92
3188.00,56.05
3187.00,56.19
3186.00,56.33
3185.00,56.46
3184.00,56.60
3183.00,56.74
3182.00,56.88
3181.00,57.02
3180.00,57.17
3179.00,57.32
3178.00,57.47
3177.00,57.62
3176.00,57.77
3175.00,57.92
3174.00,58.07
3173.00,58.23
3172.00,58.39
3171.00,58.55
3170.00,58.71
3169.00,58.86
3168.00,59.02
3167.00,59.18
3166.00,59.35
3165.00,59.51
3164.00,59.68
3163.00,59.85
3162.00,60.01
3161.00,60.18
3160.00,60.35
3159.00,60.52
3158.00,60.69
3157.00,60.87
3156.00,61.04
3155.00,61.22
3154.00,61.39
3153.00,61.57
3152.00,61.75
3151.00,61.93
3150.00,62.11
3149.00,62.30
3148.00,62.48
3147.00,62.66
3146.00,62.83
3145.00,63.01
3144.00,63.19
3143.00,63.37
3142.00,63.55
3141.00,63.73
3140.00,63.92
3139.00,64.12
3138.00,64.31
3137.00,64.51
3136.00,64.70
3135.00,64.89
3134.00,65.08
3133.00,65.27
3132.00,65.45
3131.00,65.64
3130.00,65.82
3129.00,66.01
3128.00,66.20
3127.00,66.40
3126.00,66.59
3125.00,66.79
3124.00,66.98
3123.00,67.17
3122.00,67.36
3121.00,67.55
3120.00,67.74
3119.00,67.93
3118.00,68.13
3117.00,68.32
3116.00,68.51
3115.00,68.71
3114.00,68.91
3113.00,69.11
3112.00,69.30
3111.00,69.49
3110.00,69.68
3109.00,69.87
3108.00,70.07
3107.00,70.27
3106.00,70.46
3105.00,70.66
3104.00,70.85
3103.00,71.05
3102.00,71.24
3101.00,71.43
3100.00,71.62
3099.00,71.81
3098.00,72.00
3097.00,72.19
3096.00,72.38
3095.00,72.58
3094.00,72.77
3093.00,72.96
3092.00,73.15
3091.00,73.34
3090.00,73.53
3089.00,73.72
3088.00,73.91
3087.00,74.10
3086.00,74.28
3085.00,74.47
3084.00,74.65
3083.00,74.84
3082.00,75.03
3081.00,75.22
3080.00,75.40
3079.00,75.58
3078.00,75.77
3077.00,75.96
3076.00,76.14
3075.00,76.32
3074.00,76.50
3073.00,76.68
3072.00,76.86
3071.00,77.04
3070.00,77.22
3069.00,77.39
3068.00,77.56
3067.00,77.74
3066.00,77.91
3065.00,78.08
3064.00,78.26
3063.00,78.43
3062.00,78.61
3061.00,78.78
3060.00,78.95
3059.00,79.12
3058.00,79.29
3057.00,79.45
3056.00,79.62
3055.00,79.78
3054.00,79.95
3053.00,80.11
3052.00,80.28
3051.00,80.44
3050.00,80.60
3049.00,80.76
3048.00,80.92
3047.00,81.07
3046.00,81.23
3045.00,81.38
3044.00,81.54
3043.00,81.69
3042.00,81.85
3041.00,82.00
3040.00,82.14
3039.00,82.29
3038.00,82.43
3037.00,82.58
3036.00,82.72
3035.00,82.87
3034.00,83.01
3033.00,83.16
3032.00,83.29
3031.00,83.43
3030.00,83.56
3029.00,83.70
3028.00,83.84
3027.00,83.97
3026.00,84.09
3025.00,84.22
3024.00,84.34
3023.00,84.46
3022.00,84.58
3021.00,84.69
3020.00,84.81
3019.00,84.92
3018.00,85.03
3017.00,85.14
3016.00,85.25
3015.00,85.35
3014.00,85.44
3013.00,85.54
3012.00,85.63
3011.00,85.71
3010.00,85.80
3009.00,85.87
3008.00,85.95
3007.00,86.02
3006.00,86.09
3005.00,86.15
3004.00,86.21
3003.00,86.26
3002.00,86.30
3001.00,86.34
3000.00,86.37
2999.00,86.40
2998.00,86.42
2997.00,86.43
2996.00,86.44
2995.00,86.44
2994.00,86.43
2993.00,86.42
2992.00,86.41
2991.00,86.39
2990.00,86.36
2989.00,86.32
2988.00,86.28
2987.00,86.24
2986.00,86.19
2985.00,86.14
2984.00,86.08
2983.00,86.03
2982.00,85.97
2981.00,85.90
2980.00,85.84
2979.00,85.77
2978.00,85.70
2977.00,85.63
2976.00,85.56
2975.00,85.49
2974.00,85.42
2973.00,85.35
2972.00,85.27
2971.00,85.19
2970.00,85.10
2969.00,85.02
2968.00,84.93
2967.00,84.84
2966.00,84.74
2965.00,84.62
2964.00,84.49
2963.00,84.36
2962.00,84.22
2961.00,84.06
2960.00,83.90
2959.00,83.73
2958.00,83.55
2957.00,83.36
2956.00,83.17
2955.00,82.97
2954.00,82.78
2953.00,82.58
2952.00,82.38
2951.00,82.18
2950.00,81.98
2949.00,81.78
2948.00,81.59
2947.00,81.39
2946.00,81.21
2945.00,81.03
2944.00,80.86
2943.00,80.70
2942.00,80.56
2941.00,80.43
2940.00,80.31
2939.00,80.21
2938.00,80.12
2937.00,80.04
2936.00,79.98
2935.00,79.93
2934.00,79.90
2933.00,79.88
2932.00,79.89
2931.00,79.90
2930.00,79.93
