Created as New Dataset,Sample 002 By iruser Date Tuesday, March 24 2026
cm-1,%T
3023.00,84.91
3022.00,85.03
3021.00,85.15
3020.00,85.26
3019.00,85.37
3018.00,85.48
3017.00,85.59
3016.00,85.68
3015.00,85.78
3014.00,85.87
3013.00,85.96
3012.00,86.05
3011.00,86.13
3010.00,86.21
3009.00,86.28
3008.00,86.36
3007.00,86.43
3006.00,86.49
3005.00,86.55
3004.00,86.60
3003.00,86.65
3002.00,86.70
3001.00,86.74
3000.00,86.77
2999.00,86.80
2998.00,86.82
2997.00,86.83
2996.00,86.84
2995.00,86.85
2994.00,86.84
2993.00,86.83
2992.00,86.81
2991.00,86.79
2990.00,86.76
2989.00,86.72
2988.00,86.68
2987.00,86.64
2986.00,86.59
2985.00,86.54
2984.00,86.48
2983.00,86.42
2982.00,86.35
2981.00,86.29
2980.00,86.22
2979.00,86.16
2978.00,86.09
2977.00,86.02
2976.00,85.95
2975.00,85.88
2974.00,85.80
2973.00,85.71
2972.00,85.63
2971.00,85.54
2970.00,85.46
2969.00,85.37
2968.00,85.28
2967.00,85.18
2966.00,85.07
2965.00,84.94
2964.00,84.81
2963.00,84.66
2962.00,84.51
2961.00,84.36
2960.00,84.19
2959.00,84.03
2958.00,83.85
2957.00,83.67
2956.00,83.49
2955.00,83.30
2954.00,83.11
2953.00,82.92
2952.00,82.73
2951.00,82.54
2950.00,82.35
2949.00,82.16
2948.00,81.98
2947.00,81.80
2946.00,81.62
2945.00,81.45
2944.00,81.29
2943.00,81.13
2942.00,80.98
2941.00,80.84
2940.00,80.71
2939.00,80.59
2938.00,80.48
2937.00,80.39
2936.00,80.31
2935.00,80.26
2934.00,80.23
2933.00,80.21
2932.00,80.21
2931.00,80.22
2930.00,80.24
2929.00,80.28
2928.00,80.33
2927.00,80.39
2926.00,80.47
2925.00,80.57
2924.00,80.67
2923.00,80.78
2922.00,80.90
2921.00,81.02
2920.00,81.15
2919.00,81.28
2918.00,81.40
2917.00,81.53
2916.00,81.65
2915.00,81.76
2914.00,81.88
2913.00,81.99
2912.00,82.10
2911.00,82.19
2910.00,82.27
2909.00,82.34
2908.00,82.41
2907.00,82.47
2906.00,82.52
2905.00,82.57
2904.00,82.61
2903.00,82.63
2902.00,82.66
2901.00,82.68
2900.00,82.70
2899.00,82.71
2898.00,82.73
2897.00,82.73
2896.00,82.74
2895.00,82.74
2894.00,82.75
2893.00,82.76
2892.00,82.78
2891.00,82.79
2890.00,82.80
2889.00,82.83
2888.00,82.85
2887.00,82.89
2886.00,82.93
2885.00,82.98
2884.00,83.04
2883.00,83.11
2882.00,83.19
2881.00,83.28
2880.00,83.38
2879.00,83.49
2878.00,83.60
2877.00,83.72
2876.00,83.85
2875.00,83.99
2874.00,84.13
2873.00,84.27
2872.00,84.42
2871.00,84.57
2870.00,84.72
2869.00,84.87
2868.00,85.02
2867.00,85.16
2866.00,85.30
2865.00,85.43
2864.00,85.55
2863.00,85.66
2862.00,85.77
2861.00,85.88
2860.00,85.98
2859.00,86.09
2858.00,86.19
2857.00,86.29
2856.00,86.40
2855.00,86.51
2854.00,86.63
2853.00,86.74
2852.00,86.87
2851.00,87.00
2850.00,87.14
2849.00,87.28
2848.00,87.43
2847.00,87.58
2846.00,87.73
2845.00,87.87
2844.00,88.01
2843.00,88.15
2842.00,88.27
2841.00,88.40
2840.00,88.51
2839.00,88.62
2838.00,88.73
2837.00,88.83
2836.00,88.94
2835.00,89.04
2834.00,89.13
2833.00,89.23
2832.00,89.33
2831.00,89.43
2830.00,89.52
2829.00,89.61
2828.00,89.70
2827.00,89.79
