Created as New Dataset,Sample 001 By iruser Date Tuesday, March 24 2026
cm-1,%T
3058.00,79.76
3057.00,79.93
3056.00,80.10
3055.00,80.26
3054.00,80.43
3053.00,80.60
3052.00,80.76
3051.00,80.93
3050.00,81.10
3049.00,81.26
3048.00,81.42
3047.00,81.58
3046.00,81.74
3045.00,81.90
3044.00,82.06
3043.00,82.21
3042.00,82.37
3041.00,82.52
3040.00,82.67
3039.00,82.82
3038.00,82.97
3037.00,83.12
3036.00,83.26
3035.00,83.40
3034.00,83.55
3033.00,83.69
3032.00,83.84
3031.00,83.98
3030.00,84.12
3029.00,84.26
3028.00,84.39
3027.00,84.52
3026.00,84.65
3025.00,84.77
3024.00,84.90
3023.00,85.03
3022.00,85.15
3021.00,85.27
3020.00,85.38
3019.00,85.50
3018.00,85.62
3017.00,85.73
3016.00,85.83
3015.00,85.93
3014.00,86.03
3013.00,86.12
3012.00,86.21
3011.00,86.29
3010.00,86.37
3009.00,86.45
3008.00,86.53
3007.00,86.60
3006.00,86.67
3005.00,86.73
3004.00,86.79
3003.00,86.84
3002.00,86.89
3001.00,86.93
3000.00,86.97
2999.00,87.00
2998.00,87.02
2997.00,87.03
2996.00,87.04
2995.00,87.05
2994.00,87.05
2993.00,87.04
2992.00,87.03
2991.00,87.01
2990.00,86.98
2989.00,86.95
2988.00,86.91
2987.00,86.87
2986.00,86.82
2985.00,86.77
2984.00,86.72
2983.00,86.66
2982.00,86.59
2981.00,86.53
2980.00,86.47
2979.00,86.41
2978.00,86.35
2977.00,86.29
2976.00,86.22
2975.00,86.16
2974.00,86.09
2973.00,86.02
2972.00,85.94
2971.00,85.87
2970.00,85.79
2969.00,85.71
2968.00,85.62
2967.00,85.52
2966.00,85.42
2965.00,85.30
2964.00,85.18
2963.00,85.05
2962.00,84.91
2961.00,84.76
2960.00,84.60
2959.00,84.44
2958.00,84.27
2957.00,84.09
2956.00,83.91
2955.00,83.72
2954.00,83.52
2953.00,83.33
2952.00,83.14
2951.00,82.95
2950.00,82.76
2949.00,82.58
2948.00,82.40
2947.00,82.22
2946.00,82.04
2945.00,81.87
2944.00,81.71
2943.00,81.55
2942.00,81.41
2941.00,81.28
2940.00,81.15
2939.00,81.05
2938.00,80.96
2937.00,80.89
2936.00,80.83
2935.00,80.78
2934.00,80.74
2933.00,80.72
2932.00,80.72
2931.00,80.72
2930.00,80.74
2929.00,80.78
2928.00,80.82
2927.00,80.87
2926.00,80.94
2925.00,81.01
2924.00,81.09
2923.00,81.18
2922.00,81.27
2921.00,81.37
2920.00,81.47
2919.00,81.58
2918.00,81.68
2917.00,81.79
2916.00,81.89
2915.00,82.00
2914.00,82.10
2913.00,82.21
2912.00,82.30
2911.00,82.38
2910.00,82.46
2909.00,82.52
2908.00,82.58
2907.00,82.63
2906.00,82.68
2905.00,82.72
2904.00,82.75
2903.00,82.78
2902.00,82.81
2901.00,82.82
2900.00,82.83
2899.00,82.84
2898.00,82.85
2897.00,82.86
2896.00,82.86
2895.00,82.86
2894.00,82.87
2893.00,82.87
2892.00,82.88
2891.00,82.89
2890.00,82.91
2889.00,82.93
2888.00,82.95
2887.00,82.99
2886.00,83.03
2885.00,83.08
2884.00,83.14
2883.00,83.21
2882.00,83.29
2881.00,83.39
2880.00,83.49
2879.00,83.60
2878.00,83.72
2877.00,83.84
2876.00,83.97
2875.00,84.11
2874.00,84.26
2873.00,84.41
2872.00,84.56
2871.00,84.71
2870.00,84.86
2869.00,85.01
2868.00,85.15
2867.00,85.30
2866.00,85.44
2865.00,85.59
2864.00,85.72
2863.00,85.85
2862.00,85.98
2861.00,86.09
2860.00,86.21
2859.00,86.32
2858.00,86.44
2857.00,86.55
2856.00,86.66
2855.00,86.77
2854.00,86.87
2853.00,86.98
2852.00,87.10
2851.00,87.21
2850.00,87.34
2849.00,87.47
2848.00,87.61
2847.00,87.75
2846.00,87.89
2845.00,88.02
2844.00,88.16
2843.00,88.29
2842.00,88.41
2841.00,88.53
2840.00,88.65
2839.00,88.76
2838.00,88.87
2837.00,88.98
2836.00,89.09
2835.00,89.20
2834.00,89.30
2833.00,89.40
2832.00,89.49
2831.00,89.58
2830.00,89.67
2829.00,89.76
2828.00,89.85
2827.00,89.94
2826.00,90.03
2825.00,90.11
2824.00,90.19
2823.00,90.28
2822.00,90.36
2821.00,90.43
2820.00,90.51
2819.00,90.59
2818.00,90.66
2817.00,90.74
2816.00,90.82
2815.00,90.90
2814.00,90.97
2813.00,91.04
2812.00,91.11
2811.00,91.18
2810.00,91.24
2809.00,91.31
2808.00,91.37
2807.00,91.43
2806.00,91.50
2805.00,91.56
2804.00,91.62
2803.00,91.68
2802.00,91.74
2801.00,91.80
2800.00,91.85
2799.00,91.91
2798.00,91.97
2797.00,92.02
2796.00,92.07
2795.00,92.12
2794.00,92.17
2793.00,92.22
2792.00,92.27
2791.00,92.33
2790.00,92.38
2789.00,92.42
2788.00,92.47
2787.00,92.52
2786.00,92.57
2785.00,92.62
2784.00,92.67
2783.00,92.71
2782.00,92.75
2781.00,92.79
2780.00,92.83
2779.00,92.87
2778.00,92.91
2777.00,92.95
2776.00,92.99
2775.00,93.03
2774.00,93.06
2773.00,93.10
2772.00,93.14
2771.00,93.18
2770.00,93.21
2769.00,93.25
2768.00,93.28
2767.00,93.31
2766.00,93.34
2765.00,93.38
2764.00,93.41
2763.00,93.44
2762.00,93.47
2761.00,93.50
2760.00,93.53
2759.00,93.56
2758.00,93.58
2757.00,93.61
2756.00,93.64
2755.00,93.66
2754.00,93.69
2753.00,93.71
2752.00,93.74
2751.00,93.76
2750.00,93.79
2749.00,93.81
2748.00,93.83
2747.00,93.85
2746.00,93.87
2745.00,93.90
2744.00,93.92
2743.00,93.94
2742.00,93.96
2741.00,93.98
2740.00,94.00
2739.00,94.02
2738.00,94.04
2737.00,94.06
2736.00,94.07
2735.00,94.09
2734.00,94.11
2733.00,94.13
2732.00,94.15
2731.00,94.17
2730.00,94.19
2729.00,94.21
2728.00,94.23
2727.00,94.24
2726.00,94.26
2725.00,94.28
2724.00,94.30
2723.00,94.32
2722.00,94.34
2721.00,94.36
2720.00,94.38
2719.00,94.41
2718.00,94.43
2717.00,94.45
2716.00,94.47
2715.00,94.49
2714.00,94.51
2713.00,94.54
2712.00,94.56
2711.00,94.58
2710.00,94.60
2709.00,94.62
2708.00,94.65
2707.00,94.67
2706.00,94.70
2705.00,94.72
2704.00,94.74
2703.00,94.76
2702.00,94.79
2701.00,94.82
2700.00,94.84
2699.00,94.86
2698.00,94.89
2697.00,94.91
2696.00,94.93
2695.00,94.96
2694.00,94.98
2693.00,95.01
2692.00,95.03
2691.00,95.06
2690.00,95.08
2689.00,95.11
2688.00,95.13
2687.00,95.16
2686.00,95.19
2685.00,95.22
2684.00,95.25
2683.00,95.28
2682.00,95.31
2681.00,95.34
2680.00,95.37
2679.00,95.40
2678.00,95.42
2677.00,95.45
2676.00,95.48
2675.00,95.52
2674.00,95.55
2673.00,95.59
2672.00,95.62
2671.00,95.65
2670.00,95.68
2669.00,95.71
2668.00,95.74
2667.00,95.78
2666.00,95.81
2665.00,95.84
