Created as New Dataset,Sample 304 By iruser Date Friday, March 13 2026
cm-1,%T
3376.00,53.97
3375.00,53.88
3374.00,53.77
3373.00,53.67
3372.00,53.56
3371.00,53.46
3370.00,53.37
3369.00,53.29
3368.00,53.21
3367.00,53.13
3366.00,53.05
3365.00,52.97
3364.00,52.89
3363.00,52.81
3362.00,52.73
3361.00,52.66
3360.00,52.59
3359.00,52.51
3358.00,52.44
3357.00,52.36
3356.00,52.28
3355.00,52.20
3354.00,52.13
3353.00,52.05
3352.00,51.98
3351.00,51.91
3350.00,51.85
3349.00,51.80
3348.00,51.74
3347.00,51.68
3346.00,51.62
3345.00,51.56
3344.00,51.50
3343.00,51.45
3342.00,51.39
3341.00,51.34
3340.00,51.28
3339.00,51.23
3338.00,51.18
3337.00,51.13
3336.00,51.08
3335.00,51.03
3334.00,50.98
3333.00,50.93
3332.00,50.89
3331.00,50.84
3330.00,50.80
3329.00,50.76
3328.00,50.71
3327.00,50.67
3326.00,50.63
3325.00,50.59
3324.00,50.55
3323.00,50.52
3322.00,50.48
3321.00,50.44
3320.00,50.40
3319.00,50.36
3318.00,50.33
3317.00,50.29
3316.00,50.26
3315.00,50.23
3314.00,50.19
3313.00,50.16
3312.00,50.13
3311.00,50.10
3310.00,50.06
3309.00,50.03
3308.00,50.00
3307.00,49.98
3306.00,49.95
3305.00,49.93
3304.00,49.91
3303.00,49.89
3302.00,49.88
3301.00,49.86
3300.00,49.83
3299.00,49.81
3298.00,49.79
3297.00,49.77
3296.00,49.75
3295.00,49.73
3294.00,49.71
3293.00,49.70
3292.00,49.68
3291.00,49.67
3290.00,49.66
3289.00,49.65
3288.00,49.64
3287.00,49.63
3286.00,49.62
3285.00,49.60
3284.00,49.59
3283.00,49.58
3282.00,49.58
3281.00,49.57
3280.00,49.57
3279.00,49.57
3278.00,49.56
3277.00,49.56
3276.00,49.55
3275.00,49.54
3274.00,49.54
3273.00,49.53
3272.00,49.53
3271.00,49.53
3270.00,49.54
3269.00,49.55
3268.00,49.56
3267.00,49.57
3266.00,49.58
3265.00,49.60
3264.00,49.61
3263.00,49.62
3262.00,49.63
3261.00,49.64
