Created as New Dataset,Sample 306 By iruser Date Friday, March 13 2026
cm-1,%T
2757.00,92.01
2756.00,92.04
2755.00,92.06
2754.00,92.09
2753.00,92.12
2752.00,92.15
2751.00,92.18
2750.00,92.20
2749.00,92.23
2748.00,92.25
2747.00,92.27
2746.00,92.28
2745.00,92.30
2744.00,92.32
2743.00,92.35
2742.00,92.37
2741.00,92.39
2740.00,92.41
2739.00,92.43
2738.00,92.44
2737.00,92.46
2736.00,92.48
2735.00,92.50
2734.00,92.51
2733.00,92.53
2732.00,92.55
2731.00,92.57
2730.00,92.59
2729.00,92.61
2728.00,92.63
2727.00,92.65
2726.00,92.67
2725.00,92.68
2724.00,92.70
2723.00,92.72
2722.00,92.73
2721.00,92.75
2720.00,92.77
2719.00,92.80
2718.00,92.82
2717.00,92.84
2716.00,92.86
2715.00,92.88
2714.00,92.90
2713.00,92.93
2712.00,92.95
2711.00,92.97
2710.00,93.00
2709.00,93.01
2708.00,93.03
2707.00,93.05
2706.00,93.07
2705.00,93.10
2704.00,93.13
2703.00,93.15
2702.00,93.18
2701.00,93.20
2700.00,93.23
2699.00,93.25
2698.00,93.27
2697.00,93.29
2696.00,93.32
2695.00,93.34
2694.00,93.37
2693.00,93.40
2692.00,93.43
2691.00,93.46
2690.00,93.48
2689.00,93.50
2688.00,93.53
2687.00,93.55
2686.00,93.58
2685.00,93.61
2684.00,93.64
2683.00,93.67
2682.00,93.70
2681.00,93.73
2680.00,93.76
2679.00,93.79
2678.00,93.82
2677.00,93.85
2676.00,93.88
2675.00,93.91
2674.00,93.94
2673.00,93.97
2672.00,94.00
2671.00,94.04
2670.00,94.07
2669.00,94.10
2668.00,94.13
2667.00,94.17
2666.00,94.20
2665.00,94.23
2664.00,94.27
